  SYNC    include/config/auto.conf.cmd
  CC      kernel/irq/migration.o
  CC      kernel/trace/trace_clock.o
  CC      drivers/pnp/pnpacpi/core.o
  CC      kernel/trace/ring_buffer.o
  CC      drivers/pnp/pnpacpi/rsparser.o
  CC      drivers/video/hdmi.o
  CC      arch/x86/pci/init.o
  CC      kernel/sched/cpufreq.o
  CC      drivers/pci/pci-driver.o
  CC      kernel/cgroup/rstat.o
  AR      arch/x86/video/built-in.a
  AR      sound/isa/ad1816a/built-in.a
  AR      kernel/power/built-in.a
  AR      net/ethernet/built-in.a
  CC      fs/nls/nls_base.o
  CC      fs/autofs/init.o
  AR      sound/isa/ad1848/built-in.a
  CC      fs/debugfs/inode.o
  CC      crypto/akcipher.o
  CC      kernel/irq/cpuhotplug.o
  AR      sound/isa/cs423x/built-in.a
  CC      fs/tracefs/inode.o
  AR      sound/isa/es1688/built-in.a
  CC      kernel/sched/cpufreq_schedutil.o
  AR      sound/isa/galaxy/built-in.a
  CC      crypto/asymmetric_keys/pkcs7_parser.o
  CC      fs/jbd2/checkpoint.o
  AR      sound/isa/gus/built-in.a
  CC      drivers/acpi/acpica/dscontrol.o
  CC      kernel/irq/pm.o
  CC      fs/fat/fatent.o
  AR      sound/isa/msnd/built-in.a
  CC [M]  fs/efivarfs/inode.o
  CC      arch/x86/power/hibernate_64.o
  CC      drivers/pci/search.o
  AS      arch/x86/power/hibernate_asm_64.o
  CC      fs/isofs/joliet.o
  AR      sound/isa/opti9xx/built-in.a
  AR      drivers/pci/pcie/built-in.a
  CC      fs/isofs/compress.o
  CC      kernel/trace/trace.o
  AR      sound/isa/sb/built-in.a
  CC      block/blk-sysfs.o
  CC      security/selinux/ss/mls.o
  CC      drivers/pci/pci-sysfs.o
  AR      fs/hugetlbfs/built-in.a
  AR      sound/isa/wavefront/built-in.a
  CC      drivers/video/fbdev/core/fbcvt.o
  CC      fs/jbd2/revoke.o
  CC      fs/nls/nls_cp437.o
  AR      sound/isa/wss/built-in.a
  CC      sound/core/misc.o
  CC      fs/debugfs/file.o
  CC      fs/proc/interrupts.o
  AR      sound/isa/built-in.a
  CC      drivers/pci/rom.o
  CC      sound/core/seq/seq_queue.o
  CC      kernel/time/jiffies.o
  CC      crypto/kpp.o
  ASN.1   crypto/rsapubkey.asn1.[ch]
  CC      security/selinux/ss/context.o
  CC      kernel/irq/msi.o
  AR      fs/exportfs/built-in.a
  AR      sound/pci/ac97/built-in.a
  CC      fs/ext4/file.o
  AR      sound/pci/ali5451/built-in.a
  AR      sound/pci/asihpi/built-in.a
  CC      arch/x86/kernel/sys_ia32.o
  CC      mm/percpu.o
  CC      fs/proc/loadavg.o
  CC      drivers/video/fbdev/core/fb_defio.o
  AR      sound/pci/au88x0/built-in.a
  CC      fs/nls/nls_ascii.o
  AR      sound/ppc/built-in.a
  AR      sound/pci/aw2/built-in.a
  CC      fs/proc/meminfo.o
  CC      drivers/acpi/numa/srat.o
  ASN.1   crypto/rsaprivkey.asn1.[ch]
  CC      arch/x86/kernel/cpu/intel_epb.o
  CC      arch/x86/pci/mmconfig_64.o
  CC      fs/autofs/inode.o
  AR      sound/pci/ctxfi/built-in.a
  AR      drivers/amba/built-in.a
  CC      fs/ext4/fsmap.o
  AR      sound/pci/ca0106/built-in.a
  CC      drivers/acpi/acpica/dsdebug.o
  CC      drivers/pci/setup-res.o
  CC      kernel/cgroup/namespace.o
  AR      sound/pci/cs46xx/built-in.a
  CC      security/selinux/netlabel.o
  CC      sound/core/seq/seq_fifo.o
  CC      kernel/irq/affinity.o
  CC      block/blk-flush.o
  CC      kernel/irq/matrix.o
  CC      fs/nls/nls_iso8859-1.o
  AR      sound/pci/cs5535audio/built-in.a
  CC      arch/x86/power/hibernate.o
  AR      drivers/acpi/pmic/built-in.a
  CC [M]  fs/efivarfs/file.o
  CC      kernel/time/timer_list.o
  CC      drivers/video/fbdev/core/fbcon.o
  CC      drivers/video/fbdev/core/bitblit.o
  CC      mm/slab_common.o
  AR      crypto/asymmetric_keys/built-in.a
  AR      sound/pci/lola/built-in.a
  CC [M]  fs/efivarfs/super.o
  AR      sound/pci/lx6464es/built-in.a
  CC      crypto/rsa.o
  CC      crypto/rsa_helper.o
  CC      arch/x86/kernel/cpu/amd.o
  AR      sound/pci/echoaudio/built-in.a
  CC      net/core/skbuff.o
  CC      net/core/datagram.o
  AR      sound/pci/emu10k1/built-in.a
  CC      net/core/stream.o
  CC      crypto/rsa-pkcs1pad.o
  CC      sound/pci/hda/hda_bind.o
  CC      fs/proc/stat.o
  AR      sound/pci/ice1712/built-in.a
  CC      fs/lockd/clntproc.o
  CC      crypto/acompress.o
  CC      lib/math/div64.o
  CC      fs/proc/uptime.o
  CC      kernel/events/core.o
  CC      lib/crypto/chacha.o
  CC      lib/math/gcd.o
  CC      drivers/video/fbdev/core/softcursor.o
  AR      drivers/pnp/pnpacpi/built-in.a
  CC      sound/pci/hda/hda_codec.o
  CC      drivers/pnp/core.o
  CC      lib/crypto/aes.o
  AR      ipc/built-in.a
  AR      fs/tracefs/built-in.a
  CC      arch/x86/kernel/cpu/hygon.o
  CC      arch/x86/pci/direct.o
  CC      kernel/bpf/core.o
  CC      drivers/acpi/dptf/int340x_thermal.o
  CC      arch/x86/kernel/cpu/centaur.o
  CC      drivers/pci/irq.o
  CC      lib/math/lcm.o
  CC      drivers/acpi/acpica/dsfield.o
  CC      fs/nfs/getroot.o
  CC      fs/nls/nls_utf8.o
  CC      drivers/video/fbdev/core/tileblit.o
  CC      kernel/time/timeconv.o
  CC      fs/proc/util.o
  CC      arch/x86/pci/mmconfig-shared.o
  CC      sound/pci/hda/hda_jack.o
  CC      fs/proc/version.o
  CC      mm/compaction.o
  CC      kernel/events/ring_buffer.o
  CC      sound/core/seq/seq_prioq.o
  CC      sound/core/seq/seq_timer.o
  CC      lib/math/int_pow.o
  CC      fs/open.o
  CC      lib/zlib_inflate/inffast.o
  CC      lib/zlib_inflate/inflate.o
  CC      drivers/acpi/tables.o
  AR      sound/arm/built-in.a
  CC      mm/vmacache.o
  AR      fs/isofs/built-in.a
  CC      kernel/cgroup/cgroup-v1.o
  CC      crypto/scompress.o
  CC      lib/crypto/arc4.o
  CC      drivers/pci/vpd.o
  AR      kernel/rcu/built-in.a
  CC      fs/jbd2/journal.o
  CC      mm/interval_tree.o
  CC      fs/proc/softirqs.o
  CC      lib/math/int_sqrt.o
  CC      drivers/acpi/acpica/dsinit.o
  CC      drivers/pci/setup-bus.o
  CC      arch/x86/pci/fixup.o
  CC      arch/x86/pci/acpi.o
  CC      arch/x86/pci/legacy.o
  CC      drivers/acpi/acpica/dsmethod.o
  CC      drivers/acpi/blacklist.o
  CC      fs/autofs/root.o
  CC      lib/zlib_deflate/deflate.o
  CC      fs/fat/file.o
  CC      lib/lzo/lzo1x_compress.o
  CC      lib/math/reciprocal_div.o
  CC      net/sched/sch_generic.o
  CC      net/sched/sch_mq.o
  CC      lib/zlib_deflate/deftree.o
  CC      fs/read_write.o
  AR      drivers/acpi/numa/built-in.a
  CC      lib/zlib_inflate/infutil.o
  AR      fs/nls/built-in.a
  CC      kernel/time/timecounter.o
  CC      fs/nfs/inode.o
  CC      net/netlink/af_netlink.o
  CC      block/blk-settings.o
  CC      kernel/cgroup/freezer.o
  CC      kernel/cgroup/legacy_freezer.o
  CC      lib/zlib_deflate/deflate_syms.o
  CC      crypto/algboss.o
  CC      crypto/testmgr.o
  CC      lib/crypto/blake2s.o
  AR      fs/debugfs/built-in.a
  CC      lib/crypto/blake2s-generic.o
  AR      drivers/acpi/dptf/built-in.a
  CC      block/blk-ioc.o
  CC      block/blk-map.o
  CC      arch/x86/kernel/cpu/zhaoxin.o
  AR      sound/pci/korg1212/built-in.a
  LD [M]  fs/efivarfs/efivarfs.o
  CC      lib/math/rational.o
  CC      kernel/time/alarmtimer.o
  CC      fs/ext4/fsync.o
  AR      arch/x86/power/built-in.a
  CC      kernel/trace/trace_output.o
  CC      lib/crypto/sha256.o
  AR      net/bpf/built-in.a
  CC      drivers/acpi/acpica/dsmthdat.o
  CC      fs/file_table.o
  CC      net/ethtool/ioctl.o
  CC      fs/super.o
  CC      drivers/pci/vc.o
  CC      net/netfilter/core.o
  CC      net/netfilter/nf_log.o
  CC      fs/lockd/clntxdr.o
  CC      crypto/cmac.o
  CC      fs/lockd/host.o
  CC      kernel/sched/membarrier.o
  CC      fs/lockd/svc.o
  CC      drivers/pnp/card.o
  CC      mm/list_lru.o
  AR      lib/math/built-in.a
  CC      arch/x86/kernel/sys_x86_64.o
  CC      mm/workingset.o
  AR      sound/pci/mixart/built-in.a
  CC      arch/x86/pci/irq.o
  CC      drivers/video/fbdev/core/cfbfillrect.o
  AR      sound/pci/nm256/built-in.a
  CC      net/netfilter/nf_queue.o
  CC      sound/core/seq/seq_system.o
  CC      lib/zlib_inflate/inftrees.o
  CC      fs/proc/namespaces.o
  AR      sound/pci/oxygen/built-in.a
  AR      sound/sh/built-in.a
  CC      sound/core/seq/seq_ports.o
  CC      drivers/acpi/osi.o
  CC      drivers/video/fbdev/core/cfbcopyarea.o
  CC      arch/x86/pci/common.o
  CC      arch/x86/pci/early.o
  CC      drivers/acpi/acpica/dsobject.o
  CC      kernel/events/callchain.o
  CC      sound/core/seq/seq_info.o
  CC      kernel/events/hw_breakpoint.o
  CC      fs/fat/inode.o
  AR      kernel/irq/built-in.a
  CC      lib/lz4/lz4_decompress.o
  CC      lib/zstd/huf_decompress.o
  CC      lib/xz/xz_dec_syms.o
  CC      lib/lzo/lzo1x_decompress_safe.o
  CC      lib/mpi/generic_mpih-lshift.o
  CC      lib/mpi/generic_mpih-mul1.o
  CC      crypto/hmac.o
  CC      lib/mpi/generic_mpih-mul2.o
  CC      lib/zlib_inflate/inflate_syms.o
  CC      arch/x86/pci/bus_numa.o
  CC      lib/mpi/generic_mpih-mul3.o
  CC      net/core/scm.o
  CC      lib/zstd/decompress.o
  CC      lib/zstd/entropy_common.o
  CC      kernel/sched/isolation.o
  CC      lib/mpi/generic_mpih-rshift.o
  CC      sound/core/device.o
  CC      lib/mpi/generic_mpih-sub1.o
  CC      fs/autofs/symlink.o
  CC      fs/ext4/hash.o
  AR      sound/synth/emux/built-in.a
  CC      net/sched/sch_api.o
  AR      lib/zlib_deflate/built-in.a
  CC      net/netlink/genetlink.o
  AR      sound/synth/built-in.a
  CC      drivers/pnp/driver.o
  CC      drivers/pci/mmap.o
  CC      fs/char_dev.o
  CC      net/core/gen_stats.o
  CC      kernel/time/posix-timers.o
  CC      net/sched/sch_blackhole.o
  CC      drivers/pci/setup-irq.o
  CC      lib/xz/xz_dec_stream.o
  CC      lib/zstd/fse_decompress.o
  CC      kernel/time/posix-cpu-timers.o
  CC      kernel/cgroup/cpuset.o
  CC      lib/xz/xz_dec_lzma2.o
  CC      drivers/acpi/acpica/dsopcode.o
  CC      fs/fat/misc.o
  CC      fs/fat/nfs.o
  CC      fs/autofs/waitq.o
  CC      drivers/acpi/acpica/dspkginit.o
  CC      net/ethtool/common.o
  CC      fs/fat/namei_vfat.o
  AR      lib/zlib_inflate/built-in.a
  CC      lib/fonts/fonts.o
  CC      fs/fat/namei_msdos.o
  CC      fs/nfs/super.o
  AS      arch/x86/lib/clear_page_64.o
  CC      lib/argv_split.o
  LDS     scripts/module.lds
  AR      lib/crypto/built-in.a
  CC      drivers/pnp/resource.o
  CC      arch/x86/kernel/espfix_64.o
  AR      lib/lzo/built-in.a
  CC      block/blk-exec.o
  CC      arch/x86/lib/cmdline.o
  AR      drivers/clk/actions/built-in.a
  CC      lib/mpi/generic_mpih-add1.o
  AS      arch/x86/lib/cmpxchg16b_emu.o
  CC      mm/debug.o
  AR      drivers/clk/analogbits/built-in.a
  CC      sound/core/seq/seq_dummy.o
  CC      fs/proc/self.o
  CC      arch/x86/lib/copy_mc.o
  CC      lib/mpi/ec.o
  CC      fs/nfs/io.o
  AR      drivers/clk/bcm/built-in.a
  AR      security/selinux/built-in.a
  CC      sound/core/info.o
  CC      lib/mpi/mpicoder.o
  CC      lib/mpi/mpi-add.o
  CC      mm/gup.o
  AR      security/built-in.a
  CC      mm/highmem.o
  CC      kernel/events/uprobes.o
  AR      drivers/clk/imgtec/built-in.a
  CC      net/ipv4/netfilter/nf_defrag_ipv4.o
  CC      sound/core/isadma.o
  CC      drivers/video/fbdev/core/cfbimgblt.o
  AR      sound/pci/pcxhr/built-in.a
  AR      drivers/clk/imx/built-in.a
  CC      net/ipv4/netfilter/nf_reject_ipv4.o
  CC      lib/mpi/mpi-bit.o
  CC      lib/mpi/mpi-cmp.o
  AS      arch/x86/lib/copy_mc_64.o
  AR      drivers/clk/ingenic/built-in.a
  CC      fs/nfs/direct.o
  CC      sound/core/vmaster.o
  CC      fs/nfs/pagelist.o
  CC      lib/zstd/zstd_common.o
  AR      drivers/clk/mediatek/built-in.a
  CC      lib/mpi/mpi-sub-ui.o
  CC      sound/core/ctljack.o
  CC      kernel/time/posix-clock.o
  CC      net/netlink/policy.o
  AR      drivers/clk/mvebu/built-in.a
  CC      fs/stat.o
  AR      drivers/clk/renesas/built-in.a
  CC      mm/memory.o
  AR      sound/pci/riptide/built-in.a
  CC      mm/mincore.o
  CC      crypto/crypto_null.o
  CC      kernel/trace/trace_seq.o
  CC      lib/fonts/font_8x8.o
  CC      fs/lockd/svclock.o
  AR      drivers/clk/sprd/built-in.a
  CC      drivers/acpi/acpica/dsutils.o
  CC      net/core/gen_estimator.o
  CC      fs/exec.o
  AR      drivers/clk/ti/built-in.a
  CC      net/netfilter/nf_sockopt.o
  CC      fs/lockd/svcshare.o
  CC      drivers/acpi/osl.o
  CC      drivers/acpi/utils.o
  CC      arch/x86/pci/amd_bus.o
  CC      block/blk-merge.o
  CC      drivers/acpi/reboot.o
  AR      drivers/clk/versatile/built-in.a
  CC      net/netfilter/utils.o
  CC      lib/fonts/font_8x16.o
  AS      arch/x86/lib/copy_page_64.o
  CC      drivers/clk/clk-devres.o
  CC      fs/proc/thread_self.o
  CC      drivers/clk/x86/clk-pmc-atom.o
  AS      arch/x86/lib/copy_user_64.o
  CC      drivers/pci/proc.o
  CC      fs/lockd/svcproc.o
  CC      kernel/trace/trace_stat.o
  CC      kernel/trace/trace_printk.o
  CC      fs/lockd/svcsubs.o
  CC      kernel/trace/trace_sched_switch.o
  CC      arch/x86/lib/cpu.o
  CC      mm/mlock.o
  CC      fs/autofs/expire.o
  CC      lib/xz/xz_dec_bcj.o
  CC      lib/mpi/mpi-div.o
  AS      arch/x86/lib/csum-copy_64.o
  CC      arch/x86/kernel/cpu/perfctr-watchdog.o
  CC      fs/proc/proc_sysctl.o
  CC      fs/proc/proc_net.o
  CC      fs/proc/kcore.o
  AR      sound/core/seq/built-in.a
  CC      block/blk-timeout.o
  CC      arch/x86/kernel/cpu/vmware.o
  CC      net/core/net_namespace.o
  CC      net/xfrm/xfrm_policy.o
  CC      block/blk-lib.o
  AR      lib/lz4/built-in.a
  CC      drivers/dma/dw/core.o
  CC      kernel/fork.o
  AR      drivers/soc/bcm/built-in.a
  AR      drivers/soc/fsl/built-in.a
  AR      lib/fonts/built-in.a
  CC      kernel/exec_domain.o
  AR      drivers/soc/imx/built-in.a
  CC      net/ethtool/netlink.o
  AR      sound/usb/misc/built-in.a
  CC      arch/x86/kernel/ksysfs.o
  CC      sound/pci/hda/hda_auto_parser.o
  CC      drivers/acpi/acpica/dswexec.o
  CC      lib/bug.o
  CC      kernel/trace/trace_nop.o
  CC      drivers/acpi/acpica/dswload.o
  AR      drivers/soc/mediatek/built-in.a
  AR      drivers/soc/amlogic/built-in.a
  AR      sound/usb/usx2y/built-in.a
  AR      sound/usb/caiaq/built-in.a
  AR      kernel/sched/built-in.a
  CC      drivers/acpi/nvs.o
  CC      drivers/clk/clk-bulk.o
  CC      kernel/time/itimer.o
  CC      arch/x86/kernel/cpu/hypervisor.o
  CC      fs/autofs/dev-ioctl.o
  AR      drivers/soc/qcom/built-in.a
  CC      net/core/secure_seq.o
  CC      arch/x86/lib/csum-partial_64.o
  AR      sound/usb/6fire/built-in.a
  CC      kernel/trace/blktrace.o
  AR      drivers/soc/renesas/built-in.a
  CC      kernel/time/clockevents.o
  CC      fs/ext4/ialloc.o
  CC      fs/pipe.o
  AR      sound/usb/hiface/built-in.a
  CC      crypto/md5.o
  CC      lib/mpi/mpi-inv.o
  AR      sound/usb/bcd2000/built-in.a
  AR      drivers/soc/sunxi/built-in.a
  CC      mm/mmap.o
  CC      arch/x86/lib/csum-wrappers_64.o
  AR      sound/usb/built-in.a
  CC      drivers/pnp/manager.o
  CC      drivers/video/fbdev/core/sysfillrect.o
  AR      drivers/soc/ti/built-in.a
  CC      kernel/time/tick-common.o
  CC      kernel/panic.o
  AR      kernel/bpf/built-in.a
  CC      kernel/time/tick-broadcast.o
  CC      fs/proc/vmcore.o
  AR      drivers/soc/xilinx/built-in.a
  CC      fs/namei.o
  AR      drivers/clk/x86/built-in.a
  CC      sound/core/jack.o
  CC      kernel/time/tick-broadcast-hrtimer.o
  CC      drivers/acpi/wakeup.o
  AR      drivers/soc/built-in.a
  CC      fs/fcntl.o
  CC      fs/proc/kmsg.o
  CC      fs/proc/page.o
  AR      lib/xz/built-in.a
  CC      net/ethtool/bitset.o
  AR      fs/fat/built-in.a
  CC      fs/lockd/mon.o
  CC      drivers/acpi/sleep.o
  CC      drivers/clk/clkdev.o
  CC      fs/lockd/xdr.o
  CC      fs/lockd/clnt4xdr.o
  AR      arch/x86/pci/built-in.a
  CC      drivers/acpi/device_sysfs.o
  CC      drivers/acpi/device_pm.o
  CC      arch/x86/kernel/cpu/mshyperv.o
  CC      drivers/video/fbdev/core/syscopyarea.o
  AR      fs/jbd2/built-in.a
  CC      lib/mpi/mpi-mod.o
  CC      fs/ext4/indirect.o
  CC      lib/mpi/mpi-mul.o
  AR      sound/pci/rme9652/built-in.a
  CC      lib/clz_tab.o
  CC      mm/mmu_gather.o
  CC      fs/ioctl.o
  CC      fs/readdir.o
  CC      arch/x86/lib/delay.o
  CC      lib/mpi/mpih-cmp.o
  CC      drivers/acpi/proc.o
  CC      arch/x86/lib/error-inject.o
  CC      drivers/acpi/acpica/dswload2.o
  CC      lib/cmdline.o
  CC      lib/mpi/mpih-div.o
  CC      drivers/pci/slot.o
  CC      drivers/acpi/bus.o
  AS      arch/x86/lib/getuser.o
  CC      arch/x86/kernel/bootflag.o
  CC      kernel/trace/trace_events.o
  CC      net/ipv4/netfilter/ip_tables.o
  AR      sound/firewire/built-in.a
  GEN     arch/x86/lib/inat-tables.c
  CC      net/sched/cls_api.o
  CC      lib/cpumask.o
  CC      drivers/virtio/virtio.o
  CC      crypto/sha256_generic.o
  CC      net/ethtool/strset.o
  CC      drivers/virtio/virtio_ring.o
  CC      net/sched/act_api.o
  CC      fs/nfs/read.o
  CC      sound/pci/hda/hda_sysfs.o
  CC      lib/ctype.o
  AR      net/netlink/built-in.a
  CC      crypto/gf128mul.o
  CC      block/blk-mq.o
  CC      drivers/pci/pci-acpi.o
  AR      sound/sparc/built-in.a
  CC      fs/nfs/symlink.o
  CC      drivers/virtio/virtio_pci_modern.o
  CC      drivers/acpi/glue.o
  CC      sound/core/hwdep.o
  CC      drivers/acpi/scan.o
  CC      net/unix/af_unix.o
  CC      lib/mpi/mpih-mul.o
  CC      drivers/acpi/resource.o
  AR      sound/spi/built-in.a
  AR      sound/pci/trident/built-in.a
  CC      drivers/pnp/support.o
  CC      drivers/pnp/interface.o
  CC      drivers/acpi/acpica/dswscope.o
  CC      drivers/acpi/acpica/dswstate.o
  AR      lib/zstd/built-in.a
  CC      drivers/acpi/acpi_processor.o
  CC      net/xfrm/xfrm_state.o
  CC      net/netfilter/nfnetlink.o
  CC      drivers/acpi/acpica/evevent.o
  CC      drivers/acpi/acpica/evgpe.o
  CC      crypto/cbc.o
  CC      sound/core/timer.o
  CC      mm/mprotect.o
  CC      kernel/time/tick-oneshot.o
  CC      crypto/ctr.o
  CC      drivers/clk/clk.o
  CC      kernel/cpu.o
  AR      kernel/cgroup/built-in.a
  AR      fs/autofs/built-in.a
  CC      fs/lockd/xdr4.o
  CC      drivers/acpi/acpica/evgpeblk.o
  CC      drivers/video/fbdev/core/sysimgblt.o
  CC      drivers/acpi/acpica/evgpeinit.o
  CC      kernel/time/tick-sched.o
  CC      drivers/video/fbdev/core/fb_sys_fops.o
  CC      kernel/exit.o
  CC      arch/x86/lib/insn-eval.o
  CC      drivers/dma/dw/dw.o
  CC      net/ipv6/netfilter/ip6_tables.o
  CC      drivers/clk/clk-divider.o
  CC      block/blk-mq-tag.o
  CC      block/blk-stat.o
  CC      net/netfilter/nfnetlink_log.o
  CC      arch/x86/lib/insn.o
  CC      net/netfilter/nf_conntrack_core.o
  CC      fs/nfs/unlink.o
  CC      net/packet/af_packet.o
  CC      kernel/time/vsyscall.o
  CC      fs/nfs/write.o
  CC      drivers/acpi/acpica/evgpeutil.o
  CC      fs/select.o
  CC      kernel/softirq.o
  CC      lib/dec_and_lock.o
  AR      fs/proc/built-in.a
  CC      kernel/time/timekeeping_debug.o
  CC      net/netfilter/nf_conntrack_standalone.o
  CC      crypto/gcm.o
  CC      fs/nfs/namespace.o
  CC      drivers/acpi/acpica/evglock.o
  CC      lib/decompress.o
  CC      drivers/virtio/virtio_pci_common.o
  CC      net/core/flow_dissector.o
  CC      drivers/acpi/acpica/evhandler.o
  CC      drivers/acpi/acpica/evmisc.o
  CC      block/blk-mq-sysfs.o
  CC      arch/x86/kernel/e820.o
  CC      net/sunrpc/auth_gss/auth_gss.o
  CC      drivers/acpi/processor_core.o
  CC      drivers/acpi/processor_pdc.o
  CC      drivers/pci/quirks.o
  CC      crypto/ccm.o
  CC      net/ipv4/netfilter/iptable_filter.o
  CC      arch/x86/kernel/pci-dma.o
  CC      arch/x86/kernel/quirks.o
  CC      net/ipv6/af_inet6.o
  CC      sound/pci/hda/hda_controller.o
  CC      drivers/pnp/quirks.o
  CC      sound/pci/hda/hda_proc.o
  CC      net/sched/sch_fifo.o
  CC      net/sched/ematch.o
  CC      arch/x86/kernel/topology.o
  CC      net/unix/garbage.o
  AR      sound/pci/ymfpci/built-in.a
  CC      drivers/char/hw_random/core.o
  CC      drivers/tty/vt/vt_ioctl.o
  AR      sound/parisc/built-in.a
  AR      drivers/char/pcmcia/built-in.a
  CC      drivers/char/agp/backend.o
  CC      drivers/acpi/ec.o
  CC      drivers/acpi/dock.o
  CC      drivers/acpi/pci_root.o
  CC      net/ipv6/anycast.o
  CC      net/unix/sysctl_net_unix.o
  CC      drivers/char/mem.o
  CC      drivers/tty/serial/8250/8250_core.o
  CC      drivers/tty/hvc/hvc_console.o
  CC      kernel/time/namespace.o
  CC      drivers/tty/serial/8250/8250_pnp.o
  CC      drivers/virtio/virtio_pci_legacy.o
  AR      drivers/gpu/drm/arm/built-in.a
  CC      drivers/iommu/amd/iommu.o
  AR      drivers/gpu/drm/rcar-du/built-in.a
  CC      drivers/acpi/acpica/evregion.o
  CC      lib/mpi/mpi-pow.o
  CC      drivers/acpi/acpica/evrgnini.o
  CC      drivers/dma/hsu/hsu.o
  CC      drivers/dma/dw/idma32.o
  AR      drivers/dma/mediatek/built-in.a
  CC      drivers/clk/clk-fixed-factor.o
  CC      mm/mremap.o
  AR      drivers/video/fbdev/core/built-in.a
  CC      drivers/iommu/intel/dmar.o
  CC      drivers/acpi/pci_link.o
  CC      net/ipv4/netfilter/iptable_mangle.o
  AR      drivers/video/fbdev/built-in.a
  CC      fs/nfs/mount_clnt.o
  CC      drivers/pnp/system.o
  CC      fs/nfs/nfstrace.o
  CC      sound/pci/hda/hda_hwdep.o
  AR      drivers/video/built-in.a
  AR      sound/pci/vx222/built-in.a
  CC      sound/pci/hda/hda_intel.o
  CC      drivers/char/random.o
  CC      net/ethtool/linkinfo.o
  CC      block/blk-mq-cpumap.o
  CC      arch/x86/lib/kaslr.o
  AS      arch/x86/lib/memcpy_64.o
  CC      drivers/char/agp/frontend.o
  CC      mm/msync.o
  AR      drivers/gpu/drm/omapdrm/dss/built-in.a
  CC      net/unix/scm.o
  CC      fs/lockd/svc4proc.o
  CC      drivers/gpu/drm/i915/i915_drv.o
  AR      drivers/gpu/drm/omapdrm/displays/built-in.a
  AR      drivers/gpu/drm/omapdrm/built-in.a
  CC      block/blk-mq-sched.o
  CC      fs/dcache.o
  CC      net/netfilter/nf_conntrack_expect.o
  CC      fs/inode.o
  AS      arch/x86/lib/memmove_64.o
  CC      net/netfilter/nf_conntrack_helper.o
  CC      net/xfrm/xfrm_hash.o
  CC      drivers/gpu/drm/i915/i915_config.o
  CC      net/ipv6/netfilter/ip6table_filter.o
  AR      drivers/iommu/arm/arm-smmu/built-in.a
  AS      arch/x86/lib/memset_64.o
  CC      arch/x86/kernel/kdebugfs.o
  CC      drivers/iommu/iommu.o
  CC      drivers/clk/clk-fixed-rate.o
  CC      fs/ext4/inline.o
  CC      net/xfrm/xfrm_input.o
  CC      kernel/resource.o
  AR      drivers/iommu/arm/arm-smmu-v3/built-in.a
  CC      kernel/sysctl.o
  CC      drivers/acpi/acpica/evsci.o
  AR      drivers/pnp/built-in.a
  CC      drivers/char/hw_random/via-rng.o
  AR      drivers/iommu/arm/built-in.a
  CC      arch/x86/lib/misc.o
  CC      drivers/acpi/acpica/evxface.o
  CC      net/core/sysctl_net_core.o
  CC      fs/attr.o
  CC      net/sunrpc/auth_gss/gss_generic_token.o
  CC      net/sunrpc/auth_gss/gss_mech_switch.o
  AR      drivers/virtio/built-in.a
  CC      drivers/tty/serial/8250/8250_port.o
  CC      net/ipv4/netfilter/ipt_REJECT.o
  CC      sound/core/hrtimer.o
  CC      mm/page_vma_mapped.o
  CC      drivers/gpu/vga/vgaarb.o
  AR      kernel/time/built-in.a
  CC      drivers/dma/dw/acpi.o
  AR      drivers/tty/hvc/built-in.a
  AS      arch/x86/lib/putuser.o
  CC      net/ipv6/ip6_output.o
  CC      crypto/aes_generic.o
  CC      mm/pagewalk.o
  CC      drivers/connector/cn_queue.o
  CC      net/netfilter/nf_conntrack_proto.o
  CC      lib/mpi/mpiutil.o
  CC      net/netfilter/nf_conntrack_proto_generic.o
  AS      arch/x86/lib/retpoline.o
  CC      drivers/gpu/drm/i915/i915_irq.o
  CC      fs/ext4/inode.o
  CC      kernel/trace/trace_export.o
  CC      arch/x86/kernel/alternative.o
  CC      mm/pgtable-generic.o
  CC      arch/x86/kernel/i8253.o
  AR      drivers/gpu/drm/tilcdc/built-in.a
  CC      kernel/capability.o
  CC      drivers/base/power/sysfs.o
  CC      drivers/char/misc.o
  CC      fs/nfs/export.o
  CC      drivers/iommu/amd/init.o
  CC      arch/x86/lib/usercopy.o
  CC      drivers/base/power/generic_ops.o
  AR      drivers/dma/hsu/built-in.a
  CC      drivers/base/power/common.o
  CC      drivers/base/power/qos.o
  CC      fs/nfs/sysfs.o
  CC      drivers/pci/msi.o
  CC      fs/nfs/fs_context.o
  AR      drivers/dma/qcom/built-in.a
  CC      drivers/clk/clk-gate.o
  CC      drivers/tty/vt/vc_screen.o
  CC      drivers/gpu/drm/i915/i915_getparam.o
  CC      drivers/iommu/iommu-traces.o
  AR      drivers/char/hw_random/built-in.a
  CC      drivers/acpi/acpica/evxfevnt.o
  CC      drivers/acpi/acpica/evxfgpe.o
  CC      drivers/gpu/drm/i915/i915_mitigations.o
  CC      drivers/iommu/iommu-sysfs.o
  CC      drivers/acpi/acpica/evxfregn.o
  CC      drivers/tty/serial/serial_core.o
  CC      drivers/char/agp/generic.o
  CC      net/xfrm/xfrm_output.o
  CC      drivers/tty/serial/earlycon.o
  CC      arch/x86/kernel/hw_breakpoint.o
  CC      sound/core/pcm.o
  CC      drivers/tty/vt/selection.o
